"","MKF","TS_DATE","VALUE","RETURNS","OUTLIER.TYPE"
"72","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-31",1.00508059741373,-118.682639419468,"NJUMP"
"75","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-10",0.685491608268072,41.5122702480665,"NJUMP"
"76","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-27",1.26797351023504,87.1406475477523,"NJUMP"
"79","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-11",0.558913671356878,-68.3790124921914,"NJUMP"
"80","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-14",0.853743339298696,-50.9493939851119,"NJUMP"
"83","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-03",0.68075345605418,96.5573280141872,"NJUMP"
"85","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-11",1.73494504236596,26.1190498384484,"NJUMP"
"86","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-30",1.30334882302656,-44.8882027281344,"NJUMP"
"87","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-02",2.08369370330019,-24.9415007399287,"NJUMP"
"88","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-02",2.0951464478338,-25.4160353765369,"NJUMP"
"89","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-20",1.45733313841228,-46.6638085429174,"NJUMP"
"93","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-16",0.410111672032677,-102.995048260269,"NJUMP"
"94","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-02",1.30708726548308,14.7492177045592,"NJUMP"
"98","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-30",2.14700046257012,135.868185507626,"NJUMP"
"99","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-26",1.94454906424816,49.9031007936167,"NJUMP"
"104","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-01",1.98189079334061,71.0393676738906,"NJUMP"
"106","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-18",0.762250689914415,-102.850933414604,"NJUMP"
"107","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-31",0.828992302276244,87.2850674294844,"NJUMP"
"114","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-27",1.93196869278614,-16.354421577819,"NJUMP"
"116","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-14",1.76249330612111,-188.762272644707,"NJUMP"
"117","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-31",0.753836085399628,13.1994762829311,"NJUMP"
"119","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-26",0.675655704554993,-80.9115279155804,"NJUMP"
"122","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-27",2.15642052975981,-36.396924975515,"NJUMP"
"124","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-04",2.00651078832196,45.0434244378263,"NJUMP"
"127","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-28",2.14865285176545,37.2662071080632,"NJUMP"
"128","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-02",0.454978196410821,45.9745214862414,"NJUMP"
"131","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-18",0.279855450384083,-102.479708500661,"NJUMP"
"132","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-22",1.90928763351406,23.486410938351,"NJUMP"
"133","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-06",1.46503312495141,-88.1409460543515,"NJUMP"
"134","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-18",0.674598037789081,-183.415000714074,"NJUMP"
"135","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-08",1.7802140530841,50.9584058729105,"NJUMP"
"137","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-07",0.381667563721268,-53.3413623525832,"NJUMP"
"142","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-15",1.78716951948016,-38.2702945313,"NJUMP"
"143","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-07",1.28669260205822,-24.5598895353924,"NJUMP"
"145","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-19",1.4167224294524,34.3128996853566,"NJUMP"
"151","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-09",1.62461317333158,-22.9403605555591,"NJUMP"
"154","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-10",1.73701733250032,29.0300050007949,"NJUMP"
"157","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-28",1.74964934770102,-83.2369050423107,"NJUMP"
"160","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-01",0.362937890718822,-19.6051567816138,"NJUMP"
"161","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-08",0.0645833028499971,-70.6498549627019,"NJUMP"
"167","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-03",0.709105938569741,-110.180661785032,"NJUMP"
"169","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-08",1.60525784535901,-0.343158522543279,"NJUMP"
"177","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-02",1.12591993282756,131.945357924171,"NJUMP"
"179","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-09",1.96305450151904,-85.3780688503038,"NJUMP"
"182","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-10",1.09656205116686,48.9305911497387,"NJUMP"
"187","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-17",0.884680557879702,-20.218875018693,"NJUMP"
"190","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-16",1.84337763463986,53.820170305865,"NJUMP"
"198","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-28",1.19129515357117,-23.9246057520012,"NJUMP"
"205","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-10",2.13371191445448,-81.0228167129732,"NJUMP"
"207","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-16",1.14727843105232,-37.4006974170614,"NJUMP"
"213","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-22",1.26977248442422,-64.7694376091835,"NJUMP"
"214","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-13",1.73693061288943,22.6524047602245,"NJUMP"
"216","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-25",0.0919907176537244,-105.927073308894,"NJUMP"
"218","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-23",0.0587930228711132,73.4797968947164,"NJUMP"
"219","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-04",0.489169571579551,-113.260447761051,"NJUMP"
"221","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-27",1.65693675569899,49.3064120994011,"NJUMP"
"225","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-13",1.68990593542513,55.6486731393127,"NJUMP"
"227","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-22",1.26551456557532,101.675389436946,"NJUMP"
"233","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-07",0.764321132226155,-81.5405410015545,"NJUMP"
"234","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-21",1.67534851486499,-171.352305567265,"NJUMP"
"235","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-10",1.61343468875567,-69.3461327869011,"NJUMP"
"237","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-14",1.09886541740112,-15.4453190111902,"NJUMP"
"238","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-17",1.9883482176896,-151.96908857138,"NJUMP"
"241","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-25",0.784143868493486,75.018742614569,"NJUMP"
"243","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-10",0.17614277331245,-115.541977297741,"NJUMP"
"245","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-27",0.766749136900271,18.0098554748902,"NJUMP"
"247","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-26",1.01829815995684,-75.7450017476289,"NJUMP"
"256","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-09",2.05266702886169,-4.59788844733688,"NJUMP"
"260","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-09",1.64716549500533,-35.655464691077,"NJUMP"
"269","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-20",1.34827818330026,35.2103898538821,"NJUMP"
"270","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-21",1.32434838307259,14.3965234847157,"NJUMP"
"271","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-21",1.45144841449711,-118.535044351036,"NJUMP"
"273","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-08",0.322567737690168,-33.5668491982779,"NJUMP"
"276","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-06",0.147242807210705,-141.586314138477,"NJUMP"
"279","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-10",0.518033050753557,11.9479152752427,"NJUMP"
"284","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-28",0.0650258779573047,-104.611107023416,"NJUMP"
"285","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-09",1.47726905096111,1.39929840638866,"NJUMP"
"286","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-11",0.368558617710432,31.9620602082999,"NJUMP"
"288","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-15",2.13423764555023,-10.9728025884187,"NJUMP"
"291","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-23",0.224725093276782,52.3152732622221,"NJUMP"
"293","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-30",0.380869468137764,131.700149471662,"NJUMP"
"298","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-27",1.31161610996995,-8.1223013073213,"NJUMP"
"301","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-01",0.167255912884445,-29.4202311488766,"NJUMP"
"304","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-17",1.68406447428364,-11.6410274320326,"NJUMP"
"310","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-28",1.94974742852255,176.919544773546,"NJUMP"
"317","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-27",0.0975177526433186,15.8218771470363,"NJUMP"
"321","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-20",0.703849209306629,-41.6239891881265,"NJUMP"
"327","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-17",0.633475803086978,40.0385631771425,"NJUMP"
"333","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-13",0.23663824393445,-41.0383301850783,"NJUMP"
"334","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-26",1.9950138374985,-149.117605006195,"NJUMP"
"337","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-27",1.45878771578912,-144.714564620955,"NJUMP"
"338","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-18",1.10844461174893,-90.9489141065436,"NJUMP"
"341","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-10",0.558931985299074,61.4773584715426,"NJUMP"
"343","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-28",0.256966385248725,-10.5273140891508,"NJUMP"
"344","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-15",0.201548765925031,-62.5023343676147,"NJUMP"
"345","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-11",0.14319130598109,0.107821499931871,"NJUMP"
"346","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-27",1.46553843222208,-21.7384200749134,"NJUMP"
"349","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-14",0.668906945136423,-32.4095029903141,"NJUMP"
"350","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-20",1.96427764792271,-7.45975516470113,"NJUMP"
"353","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-31",1.65764317783932,-42.7449570440692,"NJUMP"
"354","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-26",1.30304204774376,-161.080927502783,"NJUMP"
"361","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-03",0.0955933622710467,74.6013182077185,"NJUMP"
"362","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-06",0.781460875217202,-93.1316143030055,"NJUMP"
"365","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-30",0.920221940440898,94.2310818689795,"NJUMP"
"369","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-09",0.118509882685422,-15.280613976692,"NJUMP"
"372","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-19",0.320080404658089,25.6029999081086,"NJUMP"
"373","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-05",1.19060633711548,96.5756686289351,"NJUMP"
"375","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-12",0.225053359982416,-53.550986295285,"NJUMP"
"377","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-08",1.812751486549,34.9271553354724,"NJUMP"
"378","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-20",1.06403906824064,-71.0556491841899,"NJUMP"
"379","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-30",1.8843256627998,-15.3394682053059,"NJUMP"
"385","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-31",1.68262466410163,-76.7438202113732,"NJUMP"
"387","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-07",0.672227216350887,119.296038157738,"NJUMP"
"394","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-11",1.03834485202773,22.0719592246401,"NJUMP"
"398","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-25",1.16269270031181,67.8545402441325,"NJUMP"
"402","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-22",1.08620634745668,49.2082513143495,"NJUMP"
"404","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-09",1.34104849565995,49.0282735654991,"NJUMP"
"405","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-30",0.769910385681449,91.6420337020468,"NJUMP"
"407","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-20",1.62762476039249,-136.322577521356,"NJUMP"
"414","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-30",0.451829657552182,49.8404017054459,"NJUMP"
"417","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-01",2.03880826095081,-19.9213960669376,"NJUMP"
"421","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-18",1.34880660001733,3.93641858953313,"NJUMP"
"422","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-07",1.71655476866688,-16.7992168289396,"NJUMP"
"423","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-25",1.28706312796585,-19.0188969020883,"NJUMP"
"425","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-19",0.739927647639555,-131.019162461901,"NJUMP"
"427","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-12",0.253308892610474,-43.17345507437,"NJUMP"
"428","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-29",0.563890142063271,-0.756987746586849,"NJUMP"
"433","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-23",2.05809305699304,-108.996363705749,"NJUMP"
"436","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-24",0.178095410604105,-34.0056306819284,"NJUMP"
"437","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-18",0.744236951641159,-36.4248246520619,"NJUMP"
"440","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-15",0.453818595649232,-59.6644307460937,"NJUMP"
"441","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-25",1.83758351210317,17.3865710812204,"NJUMP"
"442","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-29",0.872012147075298,-31.1628854824906,"NJUMP"
"443","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-04",0.503762696857266,-75.1289886809315,"NJUMP"
"445","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-23",0.556711159608708,23.3357935487872,"NJUMP"
"450","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-15",1.49831015053607,50.8280214650965,"NJUMP"
"453","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-29",1.82914628801599,26.6430132314169,"NJUMP"
"457","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-02",0.869642339631627,-164.943627370793,"NJUMP"
"458","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-08",1.82167343922799,-43.0962476063584,"NJUMP"
"465","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-05",1.21389655049527,95.349580987782,"NJUMP"
"468","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-05",0.435098319591625,97.1578457150843,"NJUMP"
"470","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-03",0.0310805039150573,6.36087105883851,"NJUMP"
"472","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-12",0.765799730800711,-8.70164867583809,"NJUMP"
"477","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-10",1.22566616608387,-113.810432108126,"NJUMP"
"483","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-16",1.64655485142255,-178.238221119449,"NJUMP"
"489","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-19",0.404965828505438,-37.7366028498367,"NJUMP"
"490","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-26",1.57421140373506,156.432337385226,"NJUMP"
"492","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-19",1.51881608534231,-68.1832327430775,"NJUMP"
"493","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-01",1.52229791422453,50.1173868109215,"NJUMP"
"495","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-10",0.836606847244568,-33.9551839187812,"NJUMP"
"498","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-12",1.24747158524856,78.1559492682121,"NJUMP"
"500","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-11",0.565725001136457,36.0531076460818,"NJUMP"
"504","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-05",1.59460335622596,52.4704530845629,"NJUMP"
"507","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-19",1.42877540662942,-38.3797040782871,"NJUMP"
"508","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-20",1.5982894968152,35.9687414617179,"NJUMP"
"509","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-15",1.59796064345195,27.744822880116,"NJUMP"
"510","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-19",1.55160553242985,-26.3326054526846,"NJUMP"
"516","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-28",1.76547640207013,5.46607686930917,"NJUMP"
"519","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-01",0.130282043435019,-14.7495457413867,"NJUMP"
"521","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-01",0.984209592317983,-24.3558414627672,"NJUMP"
"522","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-29",1.30816665148557,-71.7621764395408,"NJUMP"
"530","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-23",0.364613023071777,122.137426439953,"NJUMP"
"539","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-25",1.92042549676459,-46.5135121847238,"NJUMP"
"543","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-21",1.45028784788465,-17.286085945281,"NJUMP"
"548","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-01",1.87486958317026,-22.418578828385,"NJUMP"
"552","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-13",2.05051935123732,87.5766463664301,"NJUMP"
"555","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-17",0.108800984888399,-134.422042073018,"NJUMP"
"561","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-09",0.774160201508039,21.2071347727833,"NJUMP"
"564","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-07",1.37479775134887,9.23718144687355,"NJUMP"
"568","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-02",0.846349496219055,-36.1656678107541,"NJUMP"
"569","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-22",1.9405182796761,0.605805213392164,"NJUMP"
"571","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-08",0.696013502851519,24.2324515116914,"NJUMP"
"572","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-29",0.80988488876784,-33.8198017147291,"NJUMP"
"573","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-25",1.39864851857024,41.2868330769044,"NJUMP"
"574","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-05",0.830517215534561,27.9921425287561,"NJUMP"
"577","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-31",1.77523334126993,-20.5532639668259,"NJUMP"
"579","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-31",0.761657435121711,55.8401227355623,"NJUMP"
"581","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-17",0.315692569932343,-92.9318995295541,"NJUMP"
"583","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-23",2.04078233904002,36.8836929741256,"NJUMP"
"585","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-17",1.62498380247507,-1.03491013053093,"NJUMP"
"587","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-11",0.0630057273915447,-28.0465347700912,"NJUMP"
"589","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-30",0.751819891050385,108.385240390827,"NJUMP"
"592","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-14",0.342952230893901,18.6208056927539,"NJUMP"
"593","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-20",0.199630177606589,-26.3138125875119,"NJUMP"
"595","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-21",0.968724257081112,14.9118953443686,"NJUMP"
"597","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-26",0.310330128141834,-31.454470457062,"NJUMP"
"598","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-15",1.75504055010857,107.476740064943,"NJUMP"
"599","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-07",0.261320253887741,-159.791513493722,"NJUMP"
"602","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-03",0.20218211345566,53.7738996151616,"NJUMP"
"603","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-18",0.74847948388007,0.124124202945835,"NJUMP"
"605","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-03",0.990974921588317,-131.345405238942,"NJUMP"
"609","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-17",0.194437850644666,53.0719612994011,"NJUMP"
"612","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-15",0.198920307487814,35.0090765180222,"NJUMP"
"613","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-12",0.227603819757228,-28.476915710841,"NJUMP"
"619","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-08",0.308093418522578,-16.1632811131224,"NJUMP"
"622","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-08",1.4214318637333,-32.702766581935,"NJUMP"
"628","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-01",1.24401341077895,-79.1482045489579,"NJUMP"
"629","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-11",1.24531052666856,-81.8901976707414,"NJUMP"
