"","MKF","TS_DATE","VALUE","RETURNS","OUTLIER.TYPE"
"138","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-06",1.31531428994497,102.321448372145,"PJUMP"
"147","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-08",1.14326124333781,-14.15768448554,"PJUMP"
"148","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-07",0.493158809177777,-64.3279030807255,"PJUMP"
"155","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-06",1.64516293821238,29.690393275506,"PJUMP"
"156","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-25",0.296307816265554,-39.8705446094754,"PJUMP"
"158","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-19",1.48854410077168,-77.8493790927115,"PJUMP"
"159","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-18",0.593311243279714,-69.5029427549155,"PJUMP"
"162","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-02",1.88076899536439,-59.2784102492038,"PJUMP"
"163","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-08",0.0626102655569292,19.3090395828179,"PJUMP"
"166","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-10",0.455148157874596,20.1823557351438,"PJUMP"
"173","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-18",0.568554629039222,-29.8436837977956,"PJUMP"
"174","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-14",0.595480865472785,-85.5204782303141,"PJUMP"
"176","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-19",1.15269931376946,80.073643805484,"PJUMP"
"180","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-07",1.50392454837538,58.7750912462634,"PJUMP"
"181","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-02",0.503996115617055,-28.0769195366841,"PJUMP"
"184","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-01",0.300669887688458,0.851583968307056,"PJUMP"
"185","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-06",0.317775146924501,5.85814362471115,"PJUMP"
"188","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-18",1.81615668762191,61.3667803518253,"PJUMP"
"191","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-06",0.368655930908748,-98.5143588203163,"PJUMP"
"192","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-02",0.50135000484053,-102.035520607611,"PJUMP"
"194","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-28",0.515062644874028,-20.1782015054264,"PJUMP"
"202","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-25",2.10085414259942,61.1000085493477,"PJUMP"
"203","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-10",1.19864774052417,-39.7567359407157,"PJUMP"
"204","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-31",1.93288966981458,36.8349556246452,"PJUMP"
"206","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-23",0.172968318282486,-76.7053064683339,"PJUMP"
"209","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-21",1.10284337747435,-208.059917925133,"PJUMP"
"212","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-12",1.39426606451734,94.3179614980658,"PJUMP"
"222","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-11",1.66320646102373,-26.3846755682492,"PJUMP"
"223","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-06",1.09728949024213,-80.9440531115074,"PJUMP"
"224","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-13",0.255038900282302,144.329290466058,"PJUMP"
"228","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-16",0.584256439450454,-130.106976203733,"PJUMP"
"232","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-05",0.814731268394224,83.1886767971136,"PJUMP"
"239","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-26",0.692373672975428,50.5726266426994,"PJUMP"
"242","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-16",1.99269779856617,90.0450697183598,"PJUMP"
"249","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-29",0.172905634262766,-121.629625328613,"PJUMP"
"251","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-28",2.15320890187923,112.691513341584,"PJUMP"
"254","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-29",0.646433903639451,-124.034733751715,"PJUMP"
"257","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-31",2.02556161170431,-22.0869026725152,"PJUMP"
"259","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-10",0.0919241498811196,60.2578764485161,"PJUMP"
"261","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-21",1.55149953451486,61.1791923395964,"PJUMP"
"262","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-01",0.997710563600499,-128.467466373429,"PJUMP"
"263","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-11",1.87079602718752,-34.6410335014499,"PJUMP"
"264","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-02",0.605585116408975,-96.5209388759325,"PJUMP"
"267","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-19",0.919172728592608,15.0844254345176,"PJUMP"
"274","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-22",1.07818182261469,-31.9831329457856,"PJUMP"
"277","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-23",0.0460419191506577,33.3328750760415,"PJUMP"
"278","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-28",2.06541403292734,-22.5240837106313,"PJUMP"
"280","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-06",0.141853698803585,29.5814923795279,"PJUMP"
"281","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-28",0.206025157165112,-28.955290868976,"PJUMP"
"282","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-15",1.28248430690017,-46.8488750218945,"PJUMP"
"283","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-25",0.988327026518933,-4.36906284092555,"PJUMP"
"287","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-04",0.224654804049975,27.2221725481247,"PJUMP"
"290","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-09",1.20470168885863,-117.23235116831,"PJUMP"
"295","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-27",2.14969533888942,-84.2824706706933,"PJUMP"
"297","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-01",0.329032727540146,-99.7162322822811,"PJUMP"
"302","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-15",1.91943878331,85.2721800157938,"PJUMP"
"307","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-27",1.73046400253425,59.0484952066938,"PJUMP"
"311","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-22",1.74756334109449,25.5596894338251,"PJUMP"
"312","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-27",1.28077517570295,-87.8705092696731,"PJUMP"
"315","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-19",1.91358407621362,135.659659332232,"PJUMP"
"323","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-26",1.94445903165956,-59.0871255156077,"PJUMP"
"326","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-26",1.03171211532169,-48.5459816210639,"PJUMP"
"328","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-01",1.93737015773151,155.826982801252,"PJUMP"
"329","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-16",1.37739738563928,37.3926259711429,"PJUMP"
"330","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-07",1.30620149287535,102.608359286972,"PJUMP"
"335","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-30",0.639191255928177,71.2161450132212,"PJUMP"
"336","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-13",1.64629860810763,94.7110353174393,"PJUMP"
"340","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-15",1.26243381991879,-25.1425055698194,"PJUMP"
"348","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-25",1.95586266074039,-75.1887246062163,"PJUMP"
"352","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-30",1.0054348031217,2.41372135330122,"PJUMP"
"357","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-21",0.570269492308268,-2.09711567343422,"PJUMP"
"360","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-30",0.500145998762254,35.6761625065965,"PJUMP"
"363","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-29",1.85441909445809,39.7733979216798,"PJUMP"
"364","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-31",0.591498501993083,18.8843414635115,"PJUMP"
"368","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-30",0.909248954784393,-6.95743518078756,"PJUMP"
"371","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-11",1.12596424880552,104.918534611551,"PJUMP"
"374","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-04",0.467077898733404,20.5989193371585,"PJUMP"
"383","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-21",0.194107544038155,-39.7630672416939,"PJUMP"
"386","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-08",0.193256290920921,96.3310556956953,"PJUMP"
"391","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-19",0.890078709351047,55.7958442618458,"PJUMP"
"392","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-29",1.7973810855812,-28.5450212633584,"PJUMP"
"393","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-02",0.750278320586885,5.15589485754407,"PJUMP"
"400","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-09",2.1568384255408,35.4719147518802,"PJUMP"
"401","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-29",1.21533748287092,-176.805958861189,"PJUMP"
"406","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-24",0.192376367518015,-15.2472137454373,"PJUMP"
"408","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-30",1.86337676327015,19.4911705900516,"PJUMP"
"409","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-01",0.312153160753201,-38.9955133167489,"PJUMP"
"410","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-24",0.388732992190053,-74.6545717130846,"PJUMP"
"411","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-04",1.17479804536749,-87.6782688304201,"PJUMP"
"412","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-25",0.766105101480234,-18.6535447470388,"PJUMP"
"413","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-12",1.54655772078133,-151.357460724924,"PJUMP"
"416","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-19",1.87938599915157,-40.3465981352664,"PJUMP"
"426","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-03",1.75160742919528,139.019262517538,"PJUMP"
"429","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-11",0.599920633791735,-89.8096365809448,"PJUMP"
"430","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-30",0.981995568282509,38.2616541419411,"PJUMP"
"431","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-12",1.58857541687583,2.02684261616389,"PJUMP"
"432","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-17",1.48606604010655,41.6808653186969,"PJUMP"
"434","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-16",1.01337060418742,-8.3633915646004,"PJUMP"
"435","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-23",1.87293212254259,36.8290297633885,"PJUMP"
"438","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-29",0.179718181034304,87.7416241112439,"PJUMP"
"439","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-13",1.09525733155914,-1.39121667544056,"PJUMP"
"444","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-04",1.5696416937303,25.856979548026,"PJUMP"
"448","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-15",0.374075733123649,37.0858673157034,"PJUMP"
"451","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-12",0.363467886249685,-33.6459254272729,"PJUMP"
"452","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-01",1.107636459603,-80.6666378388926,"PJUMP"
"454","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-10",2.05865713921791,26.676565792791,"PJUMP"
"456","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-01",1.76147971312595,116.269867528242,"PJUMP"
"462","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-03",0.388296591877587,-117.31323855995,"PJUMP"
"463","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-01",1.05136031846418,-36.1850832368308,"PJUMP"
"466","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-20",0.124420071115027,42.5361197817375,"PJUMP"
"467","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-17",0.393948443984487,-116.673882901391,"PJUMP"
"469","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-20",0.805374494216561,-92.0319750250859,"PJUMP"
"475","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-18",0.21016611723018,-101.200520378802,"PJUMP"
"476","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-09",1.52691136992839,-174.485388077823,"PJUMP"
"481","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-17",0.917108993633774,-74.9967267108553,"PJUMP"
"482","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-03",0.0456269814741008,0.871587599773234,"PJUMP"
"484","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-07",1.58614904610772,-79.7706788090712,"PJUMP"
"485","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-15",0.0661590180776748,-27.9405552359699,"PJUMP"
"487","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-15",2.00792260173302,-5.71017773495049,"PJUMP"
"488","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-22",1.49408051682368,-34.6269302246887,"PJUMP"
"491","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-06",1.22750660287142,-57.8247563220196,"PJUMP"
"499","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-24",0.311657535814959,-52.3000609281017,"PJUMP"
"512","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-03",0.872874727350147,-6.60286019485631,"PJUMP"
"517","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-09",0.380083486885303,-3.4311466133517,"PJUMP"
"518","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-20",1.71326252102498,76.9254338883529,"PJUMP"
"523","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-03",0.305515049826558,-37.4386984551293,"PJUMP"
"527","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-10",1.98940164533304,70.009789064257,"PJUMP"
"529","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-26",0.0793966937456236,-3.62592330619019,"PJUMP"
"532","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-20",1.70469835554416,-85.1592245693829,"PJUMP"
"533","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-30",1.40847516828044,-70.9216812337117,"PJUMP"
"534","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-12",0.635584750885304,2.80103428719697,"PJUMP"
"540","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-24",0.95311397568211,27.9184074166855,"PJUMP"
"542","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-15",0.665790625792449,66.1466304183747,"PJUMP"
"546","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-14",1.53086550435646,0.0667728097749993,"PJUMP"
"547","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-06",0.502742997063963,4.39083492520566,"PJUMP"
"550","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-07",0.209334599037188,-120.710546710724,"PJUMP"
"551","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-07",1.97358513541505,80.2467217609129,"PJUMP"
"557","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-14",0.914042821604842,2.03585160825271,"PJUMP"
"560","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-21",1.85495838270528,-12.5166142903673,"PJUMP"
"562","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-21",0.9628935647302,73.6054626612638,"PJUMP"
"566","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-05",0.794581031748985,-81.4980294892851,"PJUMP"
"576","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-22",1.98130331826706,-13.6672588187653,"PJUMP"
"578","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-11",0.794130631562063,-112.684291345807,"PJUMP"
"582","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-11",0.228348520563054,-41.0303669107107,"PJUMP"
"584","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-07",1.885216958526,-70.6762031991952,"PJUMP"
"586","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-14",0.192008299914289,36.6717100880103,"PJUMP"
"588","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-25",1.899918793149,-67.2353980070785,"PJUMP"
"596","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-05",0.351568543884541,19.6268603037489,"PJUMP"
"604","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-15",0.587064307417889,64.7001551991189,"PJUMP"
"607","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-22",1.57009792426165,115.731183145924,"PJUMP"
"611","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-04",1.20425145642998,-79.1401693734656,"PJUMP"
"614","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-26",1.02027055996701,90.9727624305225,"PJUMP"
"615","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-27",0.987299651040216,7.66831926889249,"PJUMP"
"616","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-08",1.90989570165994,-36.1186775235001,"PJUMP"
"617","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-03",1.28987352967877,-0.470877774588397,"PJUMP"
"620","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-15",2.13366107129004,-66.6895538387796,"PJUMP"
"621","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-07",1.3695354672024,-43.6455517928449,"PJUMP"
"623","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-07",0.0318816082282716,-50.7690210867763,"PJUMP"
"625","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-05",1.65176459496882,-73.403632489119,"PJUMP"
"626","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-28",1.51420291800399,195.280360251331,"PJUMP"
"627","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-12",1.53795054118629,-79.400562727837,"PJUMP"
"640","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-17",1.75295919705694,132.402290277438,"PJUMP"
"641","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-17",0.575231576005733,63.0636083537328,"PJUMP"
"645","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-25",0.509680555512696,88.0333922806147,"PJUMP"
"648","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-19",1.83418271096244,26.6418281970354,"PJUMP"
"649","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-09",1.9452018285579,73.143438819358,"PJUMP"
"650","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-11",1.07609426697394,11.0537566512565,"PJUMP"
"653","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-17",2.13245359043171,27.3877182853174,"PJUMP"
"654","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-29",2.15320012385323,-84.3685488754768,"PJUMP"
"655","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-13",0.0641058454377079,-58.2542520854133,"PJUMP"
"659","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-19",1.62641374469863,20.8606170950271,"PJUMP"
"661","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-11",1.82088461452246,10.2829105320084,"PJUMP"
"662","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-05",0.667779210505211,12.1687684978818,"PJUMP"
"677","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-30",0.51256281484337,150.741684140349,"PJUMP"
"679","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-26",2.07901537428153,254.628833539267,"PJUMP"
"680","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-10",0.892883263348128,44.8987725303782,"PJUMP"
"681","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-15",1.76767394559256,-76.35870840887,"PJUMP"
"682","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-28",2.13087369663336,-14.5480440832963,"PJUMP"
"684","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-22",0.0636938663619107,80.8541915765109,"PJUMP"
"686","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-27",0.890612684425761,50.6535557707042,"PJUMP"
"690","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-03",1.43408507256108,57.1620760029801,"PJUMP"
"692","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-08",1.61735198783497,7.566923709253,"PJUMP"
"695","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-24",0.172933525316229,-132.905111576287,"PJUMP"
"696","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-27",0.690207573209734,-108.214550328561,"PJUMP"
"697","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-20",1.88032675478097,-9.92986191938489,"PJUMP"
"698","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-18",0.779584725770856,4.13118326293635,"PJUMP"
